"TimeOfCollision","x","y","z","other"
43623652,0.5790706,0.990158558,-0.6810939,_targetObjectSphere
43625539,0.8651055,0.9152226,-0.55669874,_targetObjectSphere
43627192,1.14186382,0.8570082,-0.7107142,_targetObjectSphere
