"TimeOfCollision","x","y","z","other"
36359258,0.569087,0.8764316,-0.5265711,_targetObjectSphere
36360029,0.566225231,0.8754044,-0.5263287,_targetObjectSphere
36366909,0.7197869,0.8108597,-0.5228687,_targetObjectSphere
