"TimeOfCollision","x","y","z","other"
42543215,0.6167039,0.853349864,-0.5260472,_targetObjectSphere
42545772,0.6123463,0.856693447,-0.525736332,_targetObjectSphere
42550548,0.700509846,0.840690732,-0.5266967,_targetObjectSphere
42550564,0.6998336,0.8404604,-0.526303351,_targetObjectSphere
42551178,0.694907665,0.8458712,-0.5251972,_targetObjectSphere
