"TimeOfCollision","x","y","z","other"
49548664,0.4836295,1.06918764,-0.7435732,_targetObjectSphere
49549290,0.463536084,1.07178986,-0.7530649,_targetObjectSphere
49549379,0.4786816,1.05804861,-0.7438076,_targetObjectSphere
