"TimeOfCollision","x","y","z","other"
58642276,0.459458351,0.9791918,-0.706603646,_targetObjectSphere
58643080,0.453576744,0.9674994,-0.6846333,_targetObjectSphere
58644085,0.454260856,0.9679899,-0.699737,_targetObjectSphere
