"timestamp","shortestDistance","didCollide"
65885880,0.152964711,False
65885891,0.149801731,False
65885902,0.146715254,False
65885914,0.143479884,False
65885927,0.14201045,False
65885938,0.139747113,False
65885949,0.136223942,False
65885957,0.1362899,False
65885969,0.129226491,False
65885980,0.123038977,False
65885991,0.118233092,False
65886003,0.114282079,False
65886014,0.1108293,False
65886025,0.10736993,False
65886036,0.103829674,False
65886048,0.100222826,False
65886059,0.09858116,False
65886069,0.09849454,False
65886081,0.09399456,False
65886092,0.08963473,False
65886103,0.08778724,False
65886114,0.08587606,False
65886125,0.0832701251,False
65886138,0.0801095963,False
65886148,0.0765315741,False
65886159,0.072679244,False
65886170,0.06915229,False
65886181,0.0665299445,False
65886192,0.06465114,False
65886203,0.06337694,False
65886215,0.06269699,False
65886226,0.06276263,False
65886237,0.06320018,False
65886248,0.06385727,False
65886259,0.06482728,False
65886271,0.06575997,False
65886282,0.0665294752,False
65886293,0.06713336,False
65886304,0.0677202046,False
65886316,0.06815159,False
65886326,0.0684023947,False
65886338,0.06843891,False
65886349,0.06806222,False
65886361,0.06733678,False
65886371,0.06628278,False
65886382,0.0652358755,False
65886393,0.0642146,False
65886405,0.06324536,False
65886416,0.0622561239,False
65886427,0.06132111,False
65886438,0.0605219938,False
65886449,0.0595360063,False
65886460,0.0581314862,False
65886472,0.0567440875,False
65886483,0.0552466065,False
65886494,0.0538093224,False
65886505,0.05220737,False
65886517,0.0504582152,False
65886527,0.04887446,False
65886539,0.0474520773,False
65886550,0.046310246,False
65886561,0.04540738,False
65886573,0.0448477529,False
65886583,0.044494193,False
65886594,0.04389388,False
65886606,0.04320369,False
65886617,0.04225718,False
65886628,0.0413935371,False
65886639,0.0410852581,False
65886650,0.0413336679,False
65886661,0.0419652648,False
65886673,0.0429640226,False
65886684,0.0441564173,False
65886699,0.0454513468,False
65886707,0.0469952822,False
65886717,0.048574537,False
65886729,0.04985642,False
65886740,0.0508346744,False
65886752,0.0511868,False
65886763,0.0513847359,False
65886773,0.0507795,False
65886785,0.050059747,False
65886795,0.0493940748,False
65886807,0.04902679,False
65886818,0.0487753637,True
65886829,0.0486197956,True
65886840,0.04856629,True
65886851,0.04862744,True
65886863,0.04877335,True
65886874,0.0489098839,True
65886885,0.04922182,True
65886896,0.0498067848,True
65886907,0.05066952,True
65886918,0.0492624529,False
65886930,0.04818823,False
65886941,0.04771348,False
65886959,0.0477919057,False
65886970,0.0478994548,False
65886979,0.0480872467,False
65886988,0.04863244,False
65886997,0.04913678,False
65887008,0.0495171957,False
65887019,0.04926094,False
65887030,0.0487607978,False
65887041,0.04801767,False
65887053,0.04706076,False
65887063,0.0461571254,False
65887075,0.0456114523,False
65887086,0.04551223,False
65887097,0.0461026467,False
65887108,0.0470215753,False
65887119,0.04793495,False
65887131,0.0486170538,False
65887142,0.0490032621,False
65887153,0.0487248078,False
65887165,0.0489864,False
65887176,0.049441386,False
65887187,0.0500194356,False
65887198,0.0509985872,True
65887209,0.05246914,False
65887220,0.0543569028,False
65887231,0.0565830469,False
65887242,0.05888968,False
65887254,0.06111297,False
65887271,0.0605683923,False
65887279,0.06054026,False
65887287,0.0623878837,False
65887298,0.0645000339,False
65887309,0.06682783,False
65887320,0.0692126155,False
65887332,0.0713309646,False
65887343,0.0735845,False
65887354,0.07584727,False
65887365,0.07838178,False
65887377,0.0810805559,False
65887388,0.08431083,False
65887399,0.08717685,False
65887410,0.08862892,False
65887421,0.0902189538,False
65887432,0.0917566,False
65887443,0.09323256,False
65887454,0.09446539,False
65887466,0.09575991,False
65887477,0.0970972,False
65887488,0.09847403,False
65887499,0.09978148,False
65887511,0.1010691,False
65887522,0.102296427,False
65887533,0.103636414,False
65887544,0.104794055,False
65887555,0.105777651,False
65887567,0.106699109,False
65887577,0.107422769,False
65887589,0.107985944,False
65887600,0.108486712,False
65887611,0.109076917,False
65887622,0.109718174,False
65887633,0.110222548,False
65887644,0.110477924,False
65887656,0.110602707,False
65887667,0.110548139,False
65887678,0.110610455,False
65887689,0.110619128,False
65887701,0.110537648,False
65887711,0.110091895,False
65887723,0.10953933,False
65887734,0.108843625,False
65887745,0.108055085,False
65887756,0.107183456,False
65887767,0.106353879,False
65887778,0.105559796,False
65887790,0.104555011,False
65887802,0.103447944,False
65887813,0.102259755,False
65887824,0.100995362,False
65887835,0.09959012,False
65887845,0.09798452,False
65887857,0.0964343846,False
65887868,0.09477532,False
65887879,0.09299448,False
65887890,0.0912376642,False
65887901,0.0895368159,False
65887913,0.08778089,False
65887924,0.0859564245,False
65887935,0.0841246247,False
65887946,0.082311064,False
65887957,0.08055264,False
65887968,0.0788266361,False
65887980,0.07731977,False
65887991,0.0760448,False
65888002,0.07473892,False
65888014,0.07346088,False
65888025,0.0722892,False
65888035,0.07127133,False
65888047,0.07034254,False
65888058,0.06943642,False
65888069,0.06891937,False
65888080,0.0689616948,False
65888091,0.0695425645,False
65888102,0.07059705,False
65888113,0.07215094,False
65888125,0.07409899,False
65888136,0.07628878,False
65888147,0.07869589,False
65888159,0.0799701437,False
65888169,0.0801133,False
65888181,0.082584396,False
65888193,0.0839167,False
65888204,0.08495926,False
65888215,0.08632707,False
65888226,0.08784101,False
65888236,0.08914771,False
65888248,0.0903703645,False
65888259,0.09096275,False
65888270,0.09093126,False
65888281,0.09049338,False
65888293,0.0902202,False
65888303,0.08991757,False
65888315,0.08961755,False
65888326,0.08922356,False
65888337,0.088732034,False
65888348,0.0882752538,False
65888360,0.0876950249,False
65888370,0.0869079754,False
65888382,0.08601059,False
65888393,0.08444439,False
65888404,0.08234876,False
65888416,0.0799306557,False
65888427,0.07788582,False
65888437,0.07623656,False
65888449,0.07488096,False
65888460,0.0736422539,False
65888471,0.0725441,False
65888482,0.07155645,False
65888493,0.0704971552,False
65888505,0.06896162,False
65888520,0.0672513247,False
65888529,0.06545317,False
65888538,0.06344795,False
65888549,0.06126082,False
65888560,0.058940053,False
65888571,0.05642283,False
65888582,0.0539498664,False
65888594,0.0522705764,False
65888605,0.0516246073,False
65888617,0.0518489629,False
65888628,0.0529205725,False
65888638,0.0543735065,False
65888650,0.05574407,False
65888661,0.0570650138,False
65888672,0.05852457,False
65888683,0.06001038,False
65888694,0.061811354,False
65888705,0.06345573,False
65888717,0.0649363548,False
65888728,0.06627299,False
65888739,0.06768383,False
65888751,0.0693318,False
65888761,0.07094049,False
65888773,0.07239562,False
65888784,0.07382938,False
65888795,0.07481247,False
65888807,0.07587696,False
65888818,0.07693206,False
65888830,0.0779970959,False
65888840,0.0790207759,False
65888851,0.07984488,False
65888862,0.08070698,False
65888873,0.08123441,False
65888884,0.0815161541,False
65888895,0.08152395,False
65888907,0.08144044,False
65888918,0.081221275,False
65888929,0.08096286,False
65888940,0.08062621,False
65888952,0.07993347,False
65888962,0.0789163038,False
65888974,0.07797926,False
65888985,0.0769185051,False
65888996,0.07589866,False
65889007,0.075014554,False
65889019,0.0740878358,False
65889030,0.07324672,False
65889041,0.07247307,False
65889052,0.0717376843,False
65889063,0.07091153,False
65889074,0.0699671358,False
