"timestamp","shortestDistance","didCollide"
67962648,0.08422449,False
67962659,0.08479193,False
67962671,0.08525267,False
67962681,0.08568373,False
67962692,0.0860869,False
67962704,0.0863463,False
67962715,0.08654335,False
67962726,0.0867734253,False
67962738,0.0869167149,False
67962749,0.0870886147,False
67962760,0.08725622,False
67962771,0.08733383,False
67962782,0.08736923,False
67962793,0.08743349,False
67962804,0.0873432457,False
67962816,0.08718243,False
67962827,0.08704606,False
67962838,0.08673087,False
67962852,0.0862592757,False
67962861,0.08586922,False
67962871,0.08545604,False
67962883,0.0850233138,False
67962893,0.08460882,False
67962905,0.0840702951,False
67962916,0.0835548937,False
67962927,0.0830920041,False
67962938,0.0825254,False
67962949,0.0819222,False
67962961,0.08130434,False
67962972,0.08060053,False
67962983,0.0797784,False
67962994,0.07891193,False
67963006,0.077973634,False
67963017,0.07684758,False
67963028,0.07581809,False
67963039,0.07461038,False
67963050,0.07340637,False
67963061,0.07221988,False
67963072,0.07096353,False
67963084,0.0696635544,False
67963095,0.06836167,False
67963106,0.06711228,False
67963117,0.06612454,False
67963128,0.06539312,False
67963139,0.0649775639,False
67963151,0.0646563,False
67963162,0.06442915,False
67963173,0.06436596,False
67963184,0.06418801,False
67963195,0.06403379,False
67963206,0.06371635,False
67963218,0.0634032562,False
67963229,0.0631260946,False
67963240,0.0627669245,False
67963251,0.0625840351,False
67963262,0.06274608,False
