"TimeOfCollision","x","y","z","other"
68118453,0.4533877,0.967945457,-0.68546313,_targetObjectSphere
68121613,0.787555635,0.9207817,-0.552967131,_targetObjectSphere
68121703,0.802312136,0.9207658,-0.5506268,_targetObjectSphere
68123658,1.06665564,0.8595314,-0.7111097,_targetObjectSphere
68123853,1.12303257,0.859940231,-0.702264965,_targetObjectSphere
