"TimeOfCollision","x","y","z","other"
39260495,0.5994303,1.07731462,-0.6604711,_targetObjectSphere
39260752,0.6037437,1.085236,-0.659816265,_targetObjectSphere
39261043,0.619327068,1.08535969,-0.6468586,_targetObjectSphere
39267197,0.8254081,1.02286494,-0.5270092,_targetObjectSphere
