"TimeOfCollision","x","y","z","other"
38531665,0.470148742,1.10391045,-0.7309036,s_model_palm
38535541,0.6954119,1.04219294,-0.730135739,s_model_finger_middle_link_1
38537015,0.6660182,0.9289701,-0.7167442,s_model_finger_1_link_1
38537166,0.666288853,0.925267339,-0.714485765,s_model_finger_1_link_1
38550876,0.971294343,0.95245254,-0.5751871,s_model_finger_middle_link_1
38558863,1.115353,0.918289661,-0.746863544,s_model_palm
38559633,1.16242218,0.9266628,-0.7295987,s_model_palm
38559969,1.19766748,0.915786266,-0.723638356,s_model_finger_1_link_1
