"TimeOfCollision","x","y","z","other"
40314590,0.458601981,1.069974,-0.7202192,s_model_palm
40314925,0.509673,1.07746279,-0.71877,s_model_palm
40316076,0.7162024,0.9643172,-0.5944123,s_model_palm
40316713,0.9098157,0.96066606,-0.5878577,s_model_palm
40317026,0.9499677,0.9314424,-0.6778658,s_model_finger_1_link_1
40317607,1.149934,0.922839761,-0.723163247,s_model_palm
40317696,1.21327245,0.90391314,-0.7128267,s_model_finger_1_link_1
