"TimeOfCollision","x","y","z","other"
40282065,0.436443716,1.0731771,-0.7271725,s_model_palm
40282701,0.5736708,1.10277236,-0.725732148,s_model_palm
40283963,0.730524361,1.00939274,-0.584394634,s_model_palm
40285148,0.9428767,0.9934585,-0.6092712,s_model_palm
40285841,1.11662209,0.971442342,-0.7466335,s_model_palm
