"TimeOfCollision","x","y","z","other"
55017595,0.7047817,0.8409805,-0.7678935,s_model_finger_middle_link_1
55020119,0.7037359,0.8551831,-0.6976654,s_model_finger_middle_link_1
55021415,0.6912498,0.8661438,-0.7076616,s_model_finger_1_link_1
55021772,0.6902838,0.8565904,-0.7131178,s_model_finger_1_link_1
55023616,0.703536153,0.8538402,-0.6697803,s_model_finger_middle_link_1
55023711,0.7032576,0.854619741,-0.6686687,s_model_finger_middle_link_1
55024498,0.6878297,0.890720844,-0.61663866,s_model_finger_1_link_1
55025571,0.7031983,0.861547351,-0.602734864,s_model_finger_middle_link_1
55026777,0.6865307,0.9001094,-0.5319079,s_model_finger_1_link_1
