"TimeOfCollision","x","y","z","other"
51703418,0.658471644,0.8923427,-0.542046368,s_model_palm
51704892,0.6545183,0.891422153,-0.5427421,s_model_palm
51705294,0.648737,0.893251359,-0.5413042,s_model_palm
