"TimeOfCollision","x","y","z","other"
54677821,0.435288966,1.01864743,-0.731077433,s_model_palm
54681562,0.92863816,1.04221749,-0.6144501,s_model_finger_2_link_1
54681629,0.9370172,1.04252076,-0.62520957,s_model_finger_2_link_1
