"TimeOfCollision","x","y","z","other"
43386120,0.457935184,0.782830834,-0.5572392,s_model_palm
43391726,0.5058476,0.7924541,-0.559246838,s_model_palm
43395992,0.491478056,0.8019401,-0.5598396,s_model_palm
