"TimeOfCollision","x","y","z","other"
54278235,0.680046141,0.913171,-0.7716171,s_model_finger_1_link_1
54280535,1.20143747,0.958537161,-0.525002837,s_model_finger_2_link_3
54281127,1.26105273,0.9361376,-0.568147957,s_model_finger_2_link_1
54281329,1.23048067,0.9367085,-0.5378637,s_model_finger_2_link_1
