"TimeOfCollision","x","y","z","other"
40898627,0.463023454,1.100717,-0.7292706,s_model_palm
40899298,0.5888598,1.10970664,-0.729363561,s_model_palm
40903351,1.02356529,0.9504957,-0.751699,s_model_palm
40903709,1.13252974,0.950515866,-0.7506642,s_model_palm
