"TimeOfCollision","x","y","z","other"
54398531,0.478295267,1.0566597,-0.7178907,s_model_palm
54400262,0.8025126,0.959290862,-0.558787763,s_model_palm
54400988,0.956787348,0.9504574,-0.6297381,s_model_finger_2_link_1
54401297,0.95877707,0.9521621,-0.6989127,s_model_finger_2_link_1
54401949,1.00461221,0.953049541,-0.7595209,s_model_palm
54402340,1.10762143,0.9434503,-0.7261272,s_model_palm
