"TimeOfCollision","x","y","z","other"
51175826,0.56382966,1.04890418,-0.7153273,s_model_palm
51181999,1.0874505,0.9186957,-0.7247241,s_model_palm
51182345,1.15371454,0.911084,-0.7248038,s_model_palm
