"TimeOfCollision","x","y","z","other"
65684815,0.5048935,1.04684389,-0.7067383,s_model_palm
65686061,0.5215426,1.0336045,-0.692255,s_model_palm
65697532,1.06372046,0.91612047,-0.727057,s_model_palm
65697956,1.07362211,0.9168115,-0.7384884,s_model_palm
65698862,1.11562169,0.9103635,-0.7328615,s_model_palm
