"TimeOfCollision","x","y","z","other"
60203382,0.4365975,1.09538543,-0.7457342,s_model_palm
60205348,0.9763454,0.9836511,-0.5813266,s_model_finger_middle_link_1
60205482,0.975008965,0.981808662,-0.6332162,s_model_finger_middle_link_1
