"TimeOfCollision","x","y","z","other"
51942436,0.7076239,1.01095283,-0.6112262,s_model_palm
51945296,0.919396341,0.9590677,-0.5882062,s_model_palm
51948613,1.00394082,0.860623956,-0.714215934,s_model_finger_middle_link_2
51948881,1.03717184,0.8818424,-0.7159209,s_model_finger_1_link_3
