"TimeOfCollision","x","y","z","other"
52661809,0.6250974,1.07296526,-0.6942721,s_model_palm
52661910,0.6574425,1.04843557,-0.6792222,s_model_finger_1_link_1
52662445,0.7102751,1.010612,-0.606469333,s_model_palm
52663004,0.8480555,0.9969313,-0.581255555,s_model_palm
52663461,0.9475716,0.9790257,-0.624671638,s_model_finger_2_link_1
