"TimeOfCollision","x","y","z","other"
54690386,0.446338326,1.06829715,-0.7228144,s_model_palm
54690888,0.538703561,1.093935,-0.6980599,s_model_finger_1_link_1
54693792,0.929814339,1.061244,-0.635243833,s_model_finger_2_link_1
54693962,0.9414339,1.05527759,-0.6617106,s_model_finger_2_link_1
