"TimeOfCollision","x","y","z","other"
44489373,0.719924152,1.00413013,-0.590114355,s_model_palm
44489607,0.7692703,1.01507926,-0.586011767,s_model_palm
44490389,0.9377175,0.9596984,-0.598692,s_model_palm
44492232,1.15225065,0.927530646,-0.7291313,s_model_palm
