"TimeOfCollision","x","y","z","other"
52554174,0.679932356,0.802293241,-0.7773341,s_model_palm
52554241,0.684668541,0.8022193,-0.758606434,s_model_finger_1_link_1
52554665,0.703857541,0.810199559,-0.611013532,s_model_finger_middle_link_1
52554844,0.714989364,0.807242334,-0.536280036,s_model_palm
