"TimeOfCollision","x","y","z","other"
54979998,0.5117741,0.869754851,-0.6568396,s_model_finger_2_link_3
54983349,0.790537,0.8985026,-0.667473257,s_model_finger_2_link_3
54984556,0.807042,0.8739899,-0.669409931,s_model_finger_middle_link_2
54986845,0.862346768,0.9088455,-0.662128448,s_model_finger_2_link_3
