"TimeOfCollision","x","y","z","other"
42545857,0.6370442,0.9237952,-0.5370211,s_model_finger_1_link_3
42550486,0.734083,0.907791853,-0.537037134,s_model_finger_1_link_3
42551178,0.728199065,0.9134504,-0.5364875,s_model_finger_1_link_3
