"TimeOfCollision","x","y","z","other"
60010874,0.5972011,0.8728721,-0.550254047,s_model_palm
60012270,0.6167364,0.8698449,-0.5551488,s_model_palm
60013610,0.6147375,0.8798853,-0.548306763,s_model_palm
60014582,0.618638635,0.8753867,-0.549633741,s_model_palm
60015520,0.6154508,0.847647,-0.554626942,s_model_palm
