"TimeOfCollision","x","y","z","other"
55344233,0.596617341,1.07762575,-0.7157412,s_model_palm
55346735,0.9488342,1.02228367,-0.6128363,s_model_finger_2_link_1
55347014,0.952948,1.00552893,-0.677109241,s_model_finger_2_link_1
