"TimeOfCollision","x","y","z","other"
65950171,0.6687955,0.9986059,-0.6635022,s_model_finger_1_link_1
65951221,0.899597943,0.996753931,-0.584296644,s_model_palm
65951423,0.9396488,0.9847319,-0.606246233,s_model_finger_2_link_1
