"TimeOfCollision","x","y","z","other"
40167409,0.6258247,0.863690138,-0.550127149,s_model_palm
40168659,0.6374558,0.8816836,-0.5469103,s_model_palm
40169821,0.6337383,0.888375,-0.5349961,s_model_palm
40171954,0.6761955,0.9180411,-0.356032431,s_model_finger_2_link_2
40173328,0.658260465,0.8955524,-0.537140548,s_model_palm
40174222,0.660942554,0.8958783,-0.5402954,s_model_palm
