"TimeOfCollision","x","y","z","other"
53714063,0.6924369,1.02605152,-0.643262565,s_model_finger_middle_link_1
53714871,0.7175888,1.01399446,-0.5963063,s_model_palm
53717290,0.943025351,0.984801948,-0.6122604,s_model_finger_2_link_1
53719503,0.9992745,0.948515058,-0.7571138,s_model_palm
