"TimeOfCollision","x","y","z","other"
54651032,0.570189834,1.09127116,-0.722869933,s_model_palm
54651191,0.644956052,1.0672878,-0.6840912,s_model_palm
54651211,0.6557923,1.06709456,-0.669759154,s_model_finger_1_link_1
54652082,0.956916332,1.00289059,-0.632812262,s_model_finger_2_link_1
