"TimeOfCollision","x","y","z","other"
39427590,0.6931832,1.03263664,-0.7064043,s_model_finger_middle_link_1
39432292,0.7435956,0.991639853,-0.553275347,s_model_palm
39434391,0.9004832,0.9893362,-0.55824393,s_model_palm
39435676,0.9712361,0.93699497,-0.6412518,s_model_finger_middle_link_1
39437128,1.04657423,0.928683,-0.7481626,s_model_palm
