"TimeOfCollision","x","y","z","other"
61927102,0.6854075,0.883406639,-0.7283091,s_model_finger_2_link_1
61927426,0.705585837,0.881407,-0.5528067,s_model_finger_middle_link_1
61930340,0.983891845,0.8407968,-0.7403176,s_model_finger_1_link_1
