"TimeOfCollision","x","y","z","other"
62011632,0.6340767,1.06232464,-0.6918459,s_model_palm
62011778,0.656682968,1.05226374,-0.6753286,s_model_finger_1_link_1
62012939,0.770485163,1.00007939,-0.5541425,s_model_palm
62013376,0.8058448,1.00200832,-0.5819519,s_model_palm
