"TimeOfCollision","x","y","z","other"
51988227,0.7620559,0.9961509,-0.5845289,s_model_palm
51988562,0.8197231,1.0010047,-0.583169043,s_model_palm
51989802,0.9533083,0.97571975,-0.6511631,s_model_finger_2_link_1
