"TimeOfCollision","x","y","z","other"
54665768,0.4429509,1.026267,-0.7350627,s_model_palm
54667400,0.66432786,1.095137,-0.6732877,s_model_finger_1_link_1
54667633,0.7088371,1.0808841,-0.641434133,s_model_finger_middle_link_1
