"TimeOfCollision","x","y","z","other"
30143092,0.454337478,1.05162,-0.7223427,s_model_palm
30144768,0.700289,1.05464292,-0.663902342,s_model_finger_middle_link_1
30145304,0.7351976,1.01906812,-0.5912709,s_model_palm
30147459,0.9720412,0.9711917,-0.6530971,s_model_finger_middle_link_1
30147671,0.99015677,0.9453978,-0.6950463,s_model_palm
