"timestamp","shortestDistance","didCollide"
40779960,0.0797123,False
40779972,0.08189961,False
40779983,0.0839616954,False
40779994,0.08617249,False
40780005,0.08781859,False
40780016,0.0885891,False
40780027,0.08888143,False
40780039,0.0887407362,False
40780050,0.08817609,False
40780061,0.08723406,False
40780072,0.08621735,False
40780083,0.08535493,False
40780094,0.08412827,False
40780106,0.08265075,False
40780117,0.0808181,False
40780128,0.0787463039,False
40780139,0.0764490739,False
40780150,0.0744106844,False
40780161,0.0727824643,False
40780172,0.07156864,False
40780184,0.07052061,False
40780195,0.06971082,False
40780206,0.0689593256,False
40780217,0.06793943,False
40780228,0.06671992,False
40780240,0.06526682,False
40780251,0.06383428,False
