"TimeOfCollision","x","y","z","other"
40291581,0.4479662,1.00108767,-0.711771131,s_model_finger_middle_link_2
40292564,0.7306214,0.9662817,-0.5844336,s_model_palm
40293078,0.940540552,0.9604074,-0.6015686,s_model_palm
40293580,1.04679632,0.9183772,-0.7401587,s_model_palm
40293681,1.12965333,0.9051661,-0.731659234,s_model_palm
