"timestamp","shortestDistance","didCollide"
39283189,0.09543252,False
39283200,0.09584254,False
39283211,0.09628981,False
39283222,0.0967524052,False
39283233,0.09727228,False
39283244,0.0978046656,False
39283259,0.09830165,False
39283267,0.0987258554,False
39283278,0.09909791,False
39283289,0.099484086,False
39283300,0.0996758342,False
39283311,0.09975147,False
39283323,0.0995988846,False
39283334,0.09927815,False
39283346,0.0987892151,False
39283357,0.0980203152,False
39283368,0.0970629454,False
39283380,0.0959761739,False
39283391,0.09472269,False
39283402,0.09357506,False
39283413,0.09246737,False
39283424,0.09135926,False
39283435,0.090136826,False
39283446,0.08878708,False
39283457,0.08728433,False
39283469,0.0855667,False
39283480,0.08380407,False
39283491,0.08186191,False
39283502,0.0799364448,False
39283513,0.07807362,False
39283523,0.07627952,False
39283535,0.07462007,False
39283546,0.07296258,False
39283557,0.071231246,False
39283569,0.06938219,False
39283580,0.0675091147,False
39283592,0.06575346,False
39283602,0.06416702,False
39283613,0.06263703,False
39283624,0.0612313747,False
39283635,0.05986935,False
39283647,0.05848229,False
39283657,0.0569313169,False
39283669,0.0553982258,False
39283680,0.05391878,False
39283691,0.0524962544,False
39283703,0.0510054827,False
39283713,0.0495696068,False
39283724,0.0482085347,False
39283736,0.04685533,False
39283747,0.045660913,False
39283758,0.0446190238,False
39283770,0.0437942743,False
39283781,0.0430361629,False
39283792,0.04213202,False
39283803,0.0411391854,False
39283814,0.04021275,False
39283825,0.039367795,False
39283837,0.038648963,False
39283848,0.0379764438,False
39283859,0.0373401046,False
39283870,0.0367488861,False
39283881,0.0362347364,False
39283892,0.0358523726,False
39283903,0.0354892,False
39283915,0.03525901,False
39283926,0.03513813,False
39283937,0.03519368,False
39283948,0.0354062319,False
39283959,0.03579122,False
39283970,0.0363635421,False
39283982,0.0370863676,False
39283993,0.03792137,False
39284005,0.0389837027,False
39284015,0.0400435925,False
39284026,0.0412845,False
39284037,0.0426017642,False
39284048,0.04409522,False
39284060,0.0456684828,False
39284071,0.04731679,False
39284082,0.0491081476,False
39284093,0.0509286523,False
39284104,0.05268365,False
39284115,0.0545582771,False
39284128,0.0564793944,False
39284139,0.0584000349,False
39284150,0.06031853,False
39284161,0.06233114,False
39284172,0.06420314,False
39284183,0.06591773,False
39284195,0.06761217,False
39284206,0.0692848,False
39284217,0.07101399,False
39284228,0.0728130341,False
39284239,0.07473153,False
39284250,0.07669896,False
39284262,0.07866436,False
39284273,0.08068532,False
39284284,0.08272475,False
39284295,0.08475238,False
39284306,0.08673298,False
39284317,0.08870983,False
39284328,0.090696454,False
39284339,0.09264356,False
39284351,0.09449619,False
39284362,0.09630358,False
39284373,0.0980505347,False
39284384,0.0996212959,False
39284396,0.100904822,False
39284407,0.101866186,False
39284418,0.102592707,False
39284429,0.102976263,False
39284440,0.103226244,False
39284451,0.102922559,False
39284462,0.1022346,False
39284474,0.101443946,False
39284485,0.100162923,False
39284496,0.09860629,False
39284507,0.09691787,False
39284518,0.09516168,False
39284529,0.09325659,False
39284541,0.09121156,False
39284552,0.08927369,False
39284563,0.0871796,False
39284574,0.08477503,False
39284585,0.0821147561,False
39284596,0.07943666,False
39284608,0.0767208338,False
39284619,0.0741260648,False
39284630,0.07165557,False
39284641,0.06927472,False
39284652,0.0669238,False
39284663,0.0645805,False
39284675,0.0622623563,False
39284686,0.05999893,False
39284697,0.05780649,False
39284708,0.0556516647,False
39284719,0.05355227,False
39284730,0.051540494,False
39284741,0.0495954752,False
39284753,0.0477052331,False
39284764,0.04585278,False
39284775,0.04418683,False
39284786,0.04262346,False
39284798,0.0411272645,False
39284809,0.0397562981,False
39284820,0.0383970141,False
39284831,0.03712386,False
39284842,0.0359307528,False
39284854,0.0349648,False
39284865,0.03402722,False
39284876,0.0331113338,False
39284887,0.0322048068,False
39284898,0.0314027071,False
39284909,0.0305088758,False
39284920,0.02961278,False
39284931,0.0288309455,False
39284943,0.0280895829,False
39284954,0.0273957253,False
39284965,0.0268077254,False
39284976,0.0261710882,False
39284987,0.0256059766,False
39284998,0.0251355171,False
39285010,0.0248167515,False
39285021,0.0246816874,False
39285033,0.02449131,False
39285043,0.0242123,False
39285054,0.0238847733,False
39285066,0.0237191319,False
39285077,0.02384913,False
39285088,0.0241985917,False
39285099,0.02480328,False
39285111,0.0255311131,False
39285121,0.0258544683,False
39285132,0.02586633,False
39285144,0.0267909765,False
39285156,0.027973175,False
39285166,0.0285725,False
39285181,0.0295119882,False
39285189,0.0309069753,False
39285199,0.0326260924,False
39285211,0.03454137,False
39285222,0.036587,False
39285234,0.03869772,False
39285244,0.04089439,False
39285255,0.0432707667,False
39285267,0.045828402,False
39285278,0.04836011,False
39285289,0.050921917,False
39285300,0.05355662,False
39285311,0.05638832,False
39285322,0.0593013167,False
39285333,0.0622231364,False
39285345,0.0650439262,False
39285356,0.06798011,False
39285367,0.07097381,False
39285378,0.07396668,False
39285389,0.07681537,False
39285401,0.0795474648,False
39285413,0.08232951,False
39285424,0.08500749,False
39285435,0.08763766,False
39285445,0.0903315544,False
39285457,0.0930506,False
39285468,0.09571773,False
39285479,0.09828663,False
39285490,0.100636244,False
39285501,0.102839947,False
39285512,0.104990661,False
39285524,0.106944084,False
39285535,0.108741879,False
39285546,0.110353887,False
39285557,0.111691892,False
39285568,0.112909436,False
39285580,0.11390835,False
39285591,0.114882231,False
39285602,0.115633547,False
39285613,0.116259336,False
39285624,0.116717756,False
39285636,0.117092311,False
39285646,0.117407024,False
39285658,0.1176157,False
39285669,0.117770493,False
39285680,0.117856383,False
39285691,0.11776638,False
39285702,0.117705405,False
39285713,0.117620111,False
39285724,0.1174289,False
39285736,0.117217541,False
39285747,0.116870284,False
39285758,0.116435528,False
39285769,0.115934908,False
39285781,0.115376413,False
39285791,0.114660382,False
39285803,0.113866448,False
39285814,0.11306107,False
39285826,0.112196326,False
39285837,0.111344218,False
39285848,0.110636175,False
39285859,0.10989964,False
39285870,0.1090039,False
39285881,0.108014345,False
39285892,0.106865048,False
39285903,0.105564237,False
39285914,0.1043188,False
39285926,0.103248417,False
39285937,0.10222578,False
39285948,0.101098061,False
39285959,0.0997898,False
39285970,0.09844118,False
39285982,0.09699261,False
39285993,0.095516026,False
39286004,0.09395844,False
39286015,0.09222609,False
39286027,0.09033996,False
39286038,0.08834946,False
39286049,0.08637339,False
39286060,0.08441669,False
39286071,0.08231813,False
39286082,0.080239,False
39286093,0.07815033,False
39286104,0.07608217,False
39286115,0.07394183,False
39286127,0.07177383,False
39286138,0.06960142,False
39286149,0.0673642755,False
39286160,0.06518817,False
39286171,0.06310487,False
39286182,0.0610489845,False
39286194,0.0590618253,False
39286206,0.0570869446,False
39286216,0.0552171469,False
39286227,0.0534040928,False
39286239,0.05154848,False
39286250,0.04963374,False
39286261,0.04762286,False
39286272,0.04562199,False
39286283,0.0437096953,False
39286294,0.0420303345,False
39286305,0.04030758,False
39286316,0.0385958552,False
39286328,0.0368789434,False
39286339,0.03502214,False
39286350,0.0332551,False
39286362,0.03168863,False
39286373,0.0302542448,False
39286384,0.0288373828,False
39286395,0.0274512172,False
39286406,0.0260920525,False
39286417,0.0248069167,False
39286428,0.0237190127,False
39286440,0.02262801,False
39286451,0.0214050412,False
39286462,0.02020818,False
39286473,0.0191318989,False
39286484,0.0180534124,False
39286495,0.0170163512,False
39286507,0.0159704089,False
39286517,0.0149639845,False
39286528,0.0140820146,False
39286540,0.0133135915,False
39286551,0.0126420259,True
39286562,0.0119454861,True
39286573,0.0111872554,True
39286584,0.0105420351,True
39286595,0.009667695,True
39286607,0.0085935,True
39286618,0.00758898258,True
39286629,0.00681871176,True
39286641,0.00612098,True
39286652,0.00553590059,True
39286663,0.00460541248,True
39286674,0.00404971838,True
39286692,0.003612876,True
39286701,0.0034796,True
39286708,0.00291913748,True
39286718,0.00292819738,True
39286729,0.00265276432,True
39286741,0.00183242559,True
39286753,0.00151085854,True
39286763,0.00144773722,True
39286774,0.0007289052,True
39286785,0,True
39286796,0.000113606453,True
39286808,0.000342130661,True
39286819,0.000748693943,True
39286831,0.00103229284,True
39286851,0.0015220046,True
39286862,0.00199311972,True
39286875,0.00255727768,True
39286886,0.00312227,True
39286897,0.00362360477,True
39286908,0.004362285,True
39286920,0.00521928072,True
39286931,0.00545310974,True
39286942,0.006262064,True
39286953,0.007195294,True
39286964,0.00778210163,True
39286975,0.008021414,True
39286987,0.00825792551,True
39287002,0.008643687,True
39287010,0.009050965,True
39287020,0.009834766,True
39287031,0.009848714,True
39287043,0.01105243,True
39287054,0.0121773481,True
39287065,0.0133053064,True
39287076,0.0140355229,True
39287087,0.014957428,True
39287098,0.0154906511,False
39287109,0.0166077614,False
39287120,0.0180737972,False
39287132,0.0195662975,False
39287143,0.02171874,False
39287154,0.0243265033,False
39287165,0.0266614556,False
39287176,0.028963089,False
39287188,0.03128779,False
39287199,0.0336987376,False
39287210,0.0359318256,False
39287221,0.0382239223,False
39287232,0.0404755473,False
39287243,0.0428020358,False
39287255,0.04497981,False
39287266,0.0460370779,False
39287276,0.0473358035,False
39287289,0.0473895073,False
39287299,0.04890454,False
39287310,0.0503088832,False
39287322,0.05169022,False
39287333,0.0530900955,False
39287344,0.0546777844,False
39287355,0.05618304,False
39287366,0.0577170849,False
39287378,0.05916083,False
39287389,0.06027329,False
39287400,0.0612354875,False
39287411,0.0620889068,False
39287422,0.06251222,False
39287433,0.0626167059,False
39287445,0.06272924,False
39287456,0.06256026,False
39287467,0.0620108843,False
39287478,0.0614756346,False
39287490,0.0607340336,False
39287500,0.05971515,False
39287511,0.0585089326,False
39287523,0.0569812059,False
39287534,0.05526662,False
39287545,0.05358368,False
39287556,0.05162263,False
39287567,0.04958403,False
39287578,0.04755366,False
39287590,0.0455275774,False
39287601,0.04345423,False
39287612,0.04145813,False
39287623,0.0393787026,False
39287635,0.037288785,False
39287645,0.03533405,False
39287657,0.0333807468,False
39287669,0.0315404534,False
39287680,0.0298566818,False
39287690,0.0281432867,False
39287701,0.0265771747,False
39287713,0.0252293944,False
39287724,0.0239766836,False
39287735,0.0228316188,False
39287746,0.0217843056,False
39287757,0.0208498836,False
39287769,0.0200048685,False
39287780,0.0192574263,False
39287791,0.018599391,False
39287802,0.0180306435,False
39287813,0.0175465941,False
39287824,0.0172360539,False
39287835,0.0167885423,False
39287847,0.01646471,False
39287858,0.01621896,False
39287869,0.0160912275,False
39287881,0.0160886049,False
39287892,0.0159922838,False
39287902,0.0159226656,False
39287913,0.01592791,False
39287925,0.0158762932,False
39287936,0.0157271624,False
39287947,0.0156090856,False
39287958,0.0155618191,False
39287969,0.0155466795,False
39287981,0.0155779719,False
39287992,0.0155181885,False
39288004,0.0155338049,False
39288014,0.0155832767,False
39288025,0.0155509114,False
39288036,0.0153679848,False
39288048,0.0152289867,False
39288059,0.0150886178,False
39288071,0.0148910284,False
39288082,0.014680028,False
39288093,0.0144801736,False
39288103,0.0143119693,False
39288115,0.01417172,False
39288126,0.0139225125,False
39288137,0.01370424,False
39288148,0.0134543777,False
39288159,0.013261199,False
39288170,0.0130903125,False
39288182,0.0129270554,False
39288193,0.0127465129,False
39288204,0.0124217868,False
39288215,0.01214689,False
39288226,0.0119981766,False
39288238,0.0119381547,False
39288249,0.0117759109,False
39288260,0.0116390586,False
39288271,0.0115221739,False
39288282,0.0113675594,False
39288294,0.01128304,False
39288305,0.0111362338,False
39288315,0.0110006928,False
39288327,0.01089251,False
39288338,0.0106910467,False
39288349,0.0104893446,False
39288360,0.01032871,False
39288371,0.0101183057,False
39288383,0.009925842,False
39288394,0.009765267,False
39288405,0.009521067,False
39288416,0.00931114,False
39288427,0.00917244,False
39288438,0.009158611,False
39288450,0.009105265,False
39288461,0.009038508,False
39288473,0.008964956,False
39288483,0.008888245,False
39288495,0.008817017,False
39288506,0.008564115,False
39288517,0.00825119,False
39288528,0.008041859,False
39288539,0.00780928135,False
39288551,0.00752639771,True
39288561,0.007296324,True
39288573,0.00692546368,True
39288584,0.006757319,True
39288595,0.006527245,True
39288606,0.006462753,True
39288617,0.00613248348,True
39288628,0.00576818,True
39288639,0.00527793169,True
39288650,0.004774034,True
39288661,0.00438427925,True
39288673,0.004109919,True
39288684,0.003940642,True
39288696,0.0033224225,True
39288707,0.0029296875,True
39288724,0.0024689436,True
39288733,0.00226396322,True
39288740,0.001996398,True
39288751,0.00199449062,True
39288762,0.00203192234,True
39288773,0.002046883,True
39288785,0.00206184387,True
39288795,0.00191891193,True
39288807,0.00223195553,True
39288818,0.002897501,True
39288829,0.00385320187,True
39288840,0.00511062145,True
39288852,0.006664932,True
39288870,0.008015692,True
39288878,0.00887239,True
39288887,0.010081172,True
39288896,0.0101524591,False
39288908,0.0125870109,False
39288919,0.0146029,False
39288929,0.0166563988,False
39288941,0.0188360214,False
39288952,0.0209466219,False
39288963,0.0228387713,False
39288974,0.024602592,False
39288985,0.0264484882,False
39288997,0.02817434,False
39289008,0.0297458768,False
39289019,0.0310397744,False
39289030,0.0322335362,False
39289041,0.0330750942,False
39289053,0.0338758826,False
39289064,0.0344058275,False
39289075,0.03480059,False
39289086,0.0351855755,False
39289098,0.03554547,False
39289109,0.0358983874,False
39289120,0.0360510945,False
39289131,0.0361082554,False
39289142,0.03610921,False
39289153,0.0359096527,False
39289164,0.03574735,False
39289175,0.03542328,False
39289186,0.03508824,False
39289197,0.0347786546,False
39289209,0.0343621373,False
39289220,0.033882618,False
39289231,0.0334306359,False
39289242,0.0330406427,False
39289253,0.0324826837,False
39289265,0.03174591,False
39289276,0.0311072469,False
39289287,0.0303689837,False
39289298,0.02972126,False
39289310,0.0292665958,False
39289321,0.0288541913,False
39289332,0.0284236073,False
39289343,0.0280021429,False
39289354,0.02750063,False
39289366,0.0268619657,False
39289376,0.0263292789,False
39289388,0.0258379579,False
39289398,0.0255941153,False
39289410,0.0255820155,False
39289422,0.0251581669,False
39289432,0.0250185728,False
39289443,0.02484858,False
39289455,0.0244829655,False
39289465,0.02403599,False
39289477,0.0236269236,False
39289488,0.0232921243,False
39289500,0.022919178,False
39289511,0.02254033,False
39289522,0.0220963955,False
39289533,0.02148664,False
39289544,0.0209198,False
39289555,0.0203880072,False
39289566,0.0199228525,False
39289577,0.0195906758,False
39289589,0.0194373727,False
39289600,0.0193055868,False
39289611,0.0191987753,False
39289622,0.0189189911,False
39289633,0.018646419,False
39289644,0.01844728,False
39289655,0.0182124972,False
39289667,0.0179925561,False
39289678,0.0178663135,False
39289689,0.0179568529,False
39289700,0.0181332827,False
39289712,0.0183830857,False
39289723,0.01850903,False
39289734,0.0185472369,False
39289745,0.0186275244,False
39289756,0.0186269879,False
39289768,0.0186344981,False
39289778,0.0187055469,False
39289790,0.0187266469,False
39289801,0.0187380314,False
39289812,0.01879692,False
39289823,0.0188907981,False
39289834,0.0188922882,False
39289846,0.0188862085,False
39289856,0.0187902451,False
39289868,0.0187063813,False
39289879,0.01863867,False
39289891,0.0186604857,False
39289901,0.0186758637,False
39289913,0.018646419,False
39289924,0.0185791254,False
39289935,0.0183813572,False
39289946,0.0181727409,False
39289957,0.0178355575,False
39289969,0.0174599886,False
39289980,0.0171827078,False
39289991,0.01690334,False
39290002,0.0166047812,False
39290013,0.0163540244,False
39290024,0.0161340237,False
39290035,0.0157926679,False
39290047,0.0154668689,False
39290058,0.015204072,False
39290069,0.0148693919,False
39290080,0.0145611763,False
39290091,0.0143250823,False
39290102,0.0141863823,False
39290114,0.0140592456,False
39290125,0.0139732957,False
39290136,0.0139761567,False
39290147,0.0140407681,False
39290158,0.0139692426,False
39290169,0.0139088631,False
39290181,0.013897717,False
39290192,0.0138816833,False
39290203,0.0138089061,False
39290214,0.0137918,False
39290225,0.0138184428,False
39290237,0.013882339,False
39290248,0.0139071941,False
39290259,0.0137979984,False
39290270,0.0136804581,False
39290281,0.0137481689,False
39290292,0.0139606,False
39290303,0.014128089,False
39290314,0.0144615173,False
39290326,0.0148482919,False
39290338,0.01517278,False
39290349,0.0156359673,False
39290359,0.01634103,False
39290370,0.01711011,False
39290381,0.0178047419,False
39290393,0.0186292529,False
39290404,0.0196723342,False
39290415,0.0207173824,False
39290427,0.0218312144,False
39290437,0.0229339,False
39290449,0.0241881013,False
39290460,0.0255411863,False
39290471,0.0270923376,False
39290482,0.02856052,False
39290493,0.03013444,False
39290505,0.03182143,False
