"TimeOfCollision","x","y","z","other"
39168772,0.4503957,1.0585767,-0.714192152,s_model_finger_2_link_1
39173964,0.757396758,1.058013,-0.556063354,s_model_finger_middle_link_1
39181102,1.02505457,0.9920448,-0.7329825,s_model_finger_2_link_1
39181515,1.03826475,0.9926789,-0.7223104,s_model_finger_middle_link_1
