"TimeOfCollision","x","y","z","other"
52609004,0.6643586,1.03993332,-0.671863854,s_model_finger_1_link_1
52609496,0.6645393,1.03960681,-0.66984,s_model_finger_1_link_1
52610837,0.664723039,1.06372321,-0.737842858,s_model_finger_2_link_1
52614891,0.846875668,0.989264667,-0.583990157,s_model_palm
52617974,0.9486296,0.8795277,-0.6114244,s_model_finger_2_link_1
52619682,0.9523969,0.902029157,-0.6355227,s_model_finger_2_link_1
