"TimeOfCollision","x","y","z","other"
36359102,0.5666142,0.915233552,-0.536076248,s_model_finger_middle_link_1
36363905,0.7335122,0.8567711,-0.563754439,s_model_palm
36366798,0.7211755,0.8405045,-0.5625581,s_model_palm
