"TimeOfCollision","x","y","z","other"
40782887,0.498996645,0.8059244,-0.5117796,_targetObjectSphere
40783669,0.5377421,0.8162678,-0.5174646,_targetObjectSphere
40784283,0.5730353,0.8242001,-0.51788193,_targetObjectSphere
40786617,0.6123643,0.8458766,-0.5261463,_targetObjectSphere
