"timestamp","shortestDistance","didCollide"
52509757,0.07491666,False
52509768,0.07486403,False
52509779,0.07489097,False
52509790,0.07491726,False
52509801,0.07509738,False
52509812,0.07517743,False
52509823,0.0752597451,False
52509835,0.07542074,False
52509846,0.0756802559,False
52509857,0.0759080052,False
52509868,0.0761566162,False
52509879,0.07644045,False
52509890,0.07676852,False
52509902,0.0772557259,False
52509914,0.0777787,False
52509925,0.07827675,False
52509935,0.0788872838,False
52509946,0.07956302,False
52509958,0.0802620053,False
52509969,0.08094096,False
52509980,0.0817093253,False
52509991,0.0825311542,False
52510002,0.08337754,False
52510014,0.0843144059,False
52510025,0.0852642059,False
52510037,0.08621156,False
52510048,0.0871217847,False
52510059,0.08816749,False
52510070,0.08912647,False
52510081,0.09012753,False
52510093,0.0910998,False
52510104,0.09185648,False
52510115,0.09264213,False
52510126,0.09343684,False
52510137,0.09419757,False
52510148,0.09486359,False
52510159,0.09539604,False
52510171,0.09599012,False
52510181,0.0964160562,False
52510193,0.09670901,False
52510204,0.09685871,False
52510215,0.09712952,False
52510226,0.0977285653,False
52510237,0.0985927358,False
52510249,0.09952749,False
52510260,0.100430854,False
52510271,0.101396918,False
52510282,0.102305584,False
