"TimeOfCollision","x","y","z","other"
49381110,0.5621314,0.8230515,-0.5232604,_targetObjectSphere
49383019,0.400269061,0.865820348,-0.521992147,_targetObjectSphere
49383980,0.6688142,0.975709,-0.46085,_targetObjectSphere
49384371,0.5831386,0.9801198,-0.4574582,_targetObjectSphere
49384884,0.467156827,0.9824617,-0.4636414,_targetObjectSphere
