"TimeOfCollision","x","y","z","other"
50325388,0.750508547,0.971175253,-0.585657656,s_model_palm
50327521,0.971195757,0.932979643,-0.6346231,s_model_finger_middle_link_1
50328906,1.07896531,0.886316538,-0.7332837,s_model_finger_middle_link_3
