"TimeOfCollision","x","y","z","other"
62829750,0.4747895,1.0584811,-0.712937236,s_model_finger_middle_link_1
62836228,0.443988472,1.08805871,-0.726184249,s_model_palm
62841399,0.9529371,0.9592222,-0.615788,s_model_finger_2_link_1
62843019,1.00511181,0.938678861,-0.748801231,s_model_palm
62844773,1.02234745,0.9321665,-0.7467061,s_model_palm
62844963,1.03312492,0.930346549,-0.7465855,s_model_palm
62847800,1.10056889,0.9345329,-0.7463147,s_model_palm
