"TimeOfCollision","x","y","z","other"
54944769,0.5481995,0.8840091,-0.5492404,s_model_palm
54946131,0.547014058,0.883033037,-0.544943631,s_model_palm
54946869,0.5393189,0.8911779,-0.543631554,s_model_palm
54947696,0.5988614,0.9162073,-0.5358897,s_model_finger_1_link_3
