"TimeOfCollision","x","y","z","other"
47002993,0.445548147,0.9986859,-0.70415175,s_model_finger_middle_link_2
47006589,0.7231918,0.9811421,-0.5878342,s_model_palm
47007987,0.674814,0.984996855,-0.555477858,s_model_finger_1_link_1
47008265,0.6711721,0.9728402,-0.537510037,s_model_finger_1_link_1
47008344,0.671319544,0.971336,-0.5350388,s_model_finger_1_link_1
47009103,0.726473331,0.9723549,-0.554078162,s_model_palm
47009428,0.7559888,0.975369632,-0.5566181,s_model_palm
47011091,0.8131709,0.9749837,-0.583158135,s_model_palm
47014978,0.9603792,0.9076252,-0.7243158,s_model_finger_2_link_1
