"TimeOfCollision","x","y","z","other"
55071667,0.703317344,0.8273742,-0.809778035,s_model_finger_middle_link_1
55075007,0.703233361,0.8563329,-0.7890275,s_model_finger_middle_link_1
55075632,0.7034927,0.8529331,-0.8140058,s_model_finger_middle_link_1
