"timestamp","shortestDistance","didCollide"
36471581,0.11671865,False
36471592,0.116661161,False
36471603,0.11706084,False
36471614,0.11720258,False
36471625,0.116850376,False
36471637,0.116304338,False
36471648,0.1156511,False
36471660,0.115021169,False
36471670,0.114415973,False
36471682,0.113752574,False
36471693,0.11254558,False
36471704,0.11099577,False
36471715,0.10930407,False
36471726,0.107845277,False
36471737,0.107328057,False
36471748,0.107898384,False
36471760,0.108872533,False
36471771,0.109567851,False
36471782,0.1098561,False
36471793,0.110014439,False
36471804,0.110158563,False
36471815,0.110218883,False
36471827,0.110039979,False
36471838,0.1097433,False
36471849,0.10898602,False
36471860,0.108051419,False
36471871,0.10708493,False
36471883,0.106187224,False
36471895,0.105474457,False
36471905,0.105365351,False
36471916,0.105970144,False
36471927,0.107060738,False
36471939,0.108377479,False
36471949,0.109623522,False
36471961,0.11025741,False
36471972,0.110406615,False
36471983,0.110556267,False
36471994,0.110968269,False
36472006,0.111439466,False
36472016,0.111869559,False
36472028,0.112101391,False
36472039,0.111854449,False
36472050,0.11139264,False
36472061,0.110897936,False
36472072,0.110735662,False
36472084,0.110909529,False
36472095,0.111470811,False
36472106,0.112300694,False
36472117,0.113224208,False
36472129,0.1136672,False
36472139,0.113763951,False
36472150,0.113471314,False
36472162,0.112855241,False
36472173,0.112194188,False
36472184,0.111556463,False
36472196,0.11122632,False
36472206,0.111227587,False
36472217,0.110103,False
36472229,0.109627791,False
36472240,0.109482646,False
36472251,0.109449446,False
36472262,0.109045915,False
36472273,0.1081862,False
36472285,0.1073927,False
36472296,0.106707536,False
36472308,0.106347658,False
36472318,0.1063027,False
36472329,0.106079847,False
36472340,0.105707839,False
36472352,0.105297193,False
36472363,0.104607917,False
36472375,0.103792861,False
36472385,0.102563083,False
36472396,0.101220235,False
36472407,0.100211233,False
36472419,0.09962114,False
36472430,0.0990778655,False
36472441,0.0984998941,False
36472452,0.09785162,False
36472463,0.0972603261,False
36472474,0.09674836,False
36472486,0.09643183,False
36472498,0.09635339,False
36472509,0.09609777,False
36472519,0.09547529,False
36472531,0.0947555,False
36472541,0.0940593556,False
36472553,0.0935592353,False
36472564,0.09305493,False
36472575,0.0923660845,False
36472586,0.09164932,False
36472597,0.0909913555,False
36472608,0.09033475,False
36472620,0.0894769952,False
36472631,0.08838569,False
36472642,0.08745307,False
36472653,0.08691813,False
36472665,0.08671747,False
36472675,0.08671915,False
36472687,0.0868238658,False
36472699,0.0870743841,False
36472710,0.08709025,False
36472720,0.08685492,False
36472731,0.08642867,False
36472743,0.08612473,False
36472754,0.08603371,False
36472765,0.08615208,False
36472776,0.08623902,False
36472787,0.0861944556,False
36472798,0.0860161558,False
36472810,0.08575779,False
36472821,0.0855289847,False
36472832,0.08527602,False
36472843,0.08487735,False
36472854,0.08440616,False
36472865,0.08357331,False
36472877,0.08278175,False
36472889,0.08210627,False
36472899,0.08149694,False
36472911,0.0809712857,False
36472921,0.08046887,False
36472932,0.0801306143,False
36472944,0.07969094,False
36472955,0.0791790038,False
36472966,0.07871369,False
36472977,0.0781985447,False
36472989,0.07763341,False
36472999,0.077027604,False
36473010,0.07644102,False
36473022,0.07591747,False
36473033,0.07551449,False
36473044,0.0752098858,False
36473055,0.07500781,False
36473067,0.0747881457,False
36473078,0.0745630562,False
36473089,0.0743142739,False
36473100,0.07412954,False
36473112,0.07407063,False
36473122,0.0740309,False
36473134,0.07378679,False
36473145,0.07342472,False
36473156,0.0731418058,False
36473167,0.07311308,False
36473178,0.0734017938,False
36473190,0.0737557,False
36473200,0.07389403,False
36473212,0.07387291,False
36473223,0.07377724,False
36473234,0.07366435,False
36473245,0.07347731,False
36473256,0.07350111,False
36473268,0.0738326758,False
36473279,0.07414388,False
36473290,0.07437829,False
36473302,0.07460006,False
36473313,0.07480045,False
36473323,0.0749861747,False
36473335,0.0751713738,False
36473346,0.07534438,False
36473357,0.07547057,False
36473368,0.07553735,False
36473379,0.07563967,False
36473390,0.07559385,False
36473405,0.075112626,False
36473414,0.07467414,False
36473424,0.07442533,False
36473435,0.0742480755,False
36473447,0.07407217,False
36473457,0.0738395154,False
36473468,0.0736281052,False
36473480,0.07355525,False
