"TimeOfCollision","x","y","z","other"
49535082,0.5133885,1.05279291,-0.718041241,s_model_palm
49539550,0.9715889,0.969502568,-0.581068754,s_model_finger_middle_link_1
49539774,0.971166432,0.9414331,-0.624737144,s_model_finger_middle_link_1
49541237,1.06412935,0.921683431,-0.717488,s_model_palm
